t_s,v_cmd_ms,voltage_v,encoder_v_ms,encoder_rpm,encoder_count
15.139,0.14,0.4194,0.14945911837902356,47.574314960356695,27541567
15.191,0.14,0.4194,0.14945911837902356,47.574314960356695,27541567
15.243,0.14,0.4194,0.14601719344725722,46.478716227072994,27541237
15.295,0.14,0.4194,0.19441256529285306,61.88344153106683,27540898
15.347,0.14,0.4194,0.19441256529285306,61.88344153106683,27540898
15.399,0.14,0.4194,0.1464979451541721,46.63174424818374,27540567
15.451,0.14,0.4194,0.1464979451541721,46.63174424818374,27540567
15.503,0.14,0.4194,0.1470776571758373,46.81627231581936,27540234
15.555,0.14,0.4194,0.1470776571758373,46.81627231581936,27540234
15.607,0.14,0.4194,0.1477136255584955,47.018707339319775,27539901
15.659,0.14,0.4194,0.1477136255584955,47.018707339319775,27539901
15.711,0.14,0.4194,0.14875318986143532,47.34961093426928,27539565
15.763,0.14,0.4194,0.14875318986143532,47.34961093426928,27539565
15.813,0.14,0.4194,0.15115872991847398,48.1153181160358,27539229
15.864,0.14,0.4194,0.15115872991847398,48.1153181160358,27539229
15.915,0.14,0.4194,0.15037815782595537,47.86685430210797,27538896
15.966,0.14,0.4194,0.15037815782595537,47.86685430210797,27538896
16.017,0.16,0.47,0.18968294501187827,60.3779566377372,27538568
16.068,0.16,0.47,0.18968294501187827,60.3779566377372,27538568
16.12,0.16,0.47,0.14428868105609363,45.928513644574444,27538239
16.172,0.16,0.47,0.14428868105609363,45.928513644574444,27538239
16.224,0.16,0.47,0.15275901794529087,48.62470561571317,27537894
16.276,0.16,0.47,0.15275901794529087,48.62470561571317,27537894
16.328,0.16,0.47,0.16422195357852482,52.27347135245999,27537523
16.38,0.16,0.47,0.16422195357852482,52.27347135245999,27537523
16.432,0.16,0.47,0.16554116451138104,52.69338923434987,27537149
16.484,0.16,0.47,0.16554116451138104,52.69338923434987,27537149
16.536,0.16,0.47,0.1682385610243326,53.55199721138003,27536769
16.588,0.16,0.47,0.1682385610243326,53.55199721138003,27536769
16.64,0.16,0.47,0.1705851452285322,54.29893816233948,27536383
16.692,0.16,0.47,0.1705851452285322,54.29893816233948,27536383
16.744,0.16,0.47,0.22723222966741596,72.33026516272416,27536009
16.796,0.16,0.47,0.17409605799771835,55.41649640630035,27535628
16.848,0.16,0.47,0.17409605799771835,55.41649640630035,27535628
16.9,0.16,0.47,0.17179618372944194,54.68442368972826,27535240
16.952,0.16,0.47,0.17179618372944194,54.68442368972826,27535240
17.004,0.16,0.47,0.16505994269094967,52.54021157145921,27534867
17.056,0.16,0.47,0.16505994269094967,52.54021157145921,27534867
17.108,0.16,0.47,0.15980537831067632,50.867631781628994,27534506
17.16,0.16,0.47,0.15980537831067632,50.867631781628994,27534506
17.212,0.16,0.47,0.18931652838989177,60.261322604496826,27534078
17.264,0.16,0.47,0.18931652838989177,60.261322604496826,27534078
17.316,0.16,0.47,0.20284051634762673,64.56614167207441,27533711
17.366,0.16,0.47,0.20284051634762673,64.56614167207441,27533711
17.417,0.16,0.47,0.15452517555189033,49.18689104245249,27533362
17.468,0.16,0.47,0.15452517555189033,49.18689104245249,27533362
17.519,0.16,0.47,0.16912906906064212,53.83545472306347,27532980
17.571,0.16,0.47,0.16912906906064212,53.83545472306347,27532980
17.623,0.16,0.47,0.17168121485111565,54.647827959153545,27532592
17.675,0.16,0.47,0.17168121485111565,54.647827959153545,27532592
17.727,0.16,0.47,0.16997636165540034,54.10515633246532,27532208
17.779,0.16,0.47,0.16997636165540034,54.10515633246532,27532208
17.831,0.16,0.47,0.16764205578022287,53.362123695019434,27531829
17.883,0.16,0.47,0.16764205578022287,53.362123695019434,27531829
17.935,0.16,0.47,0.1719010994498374,54.71781940074623,27531440
17.987,0.16,0.47,0.1719010994498374,54.71781940074623,27531440
18.039,0.18,0.5205,0.16775620466891322,53.39845841478647,27531061
18.091,0.18,0.5205,0.16775620466891322,53.39845841478647,27531061
18.143,0.18,0.5205,0.24997157569210082,79.56842380773543,27530677
18.195,0.18,0.5205,0.1786295723893323,56.859558856307565,27530286
18.247,0.18,0.5205,0.1786295723893323,56.859558856307565,27530286
18.299,0.18,0.5205,0.18280934596605655,58.19002210778868,27529873
18.351,0.18,0.5205,0.18280934596605655,58.19002210778868,27529873
18.403,0.18,0.5205,0.18538994015413535,59.01145075008258,27529454
18.455,0.18,0.5205,0.18538994015413535,59.01145075008258,27529454
18.507,0.18,0.5205,0.18766459193825627,59.73549490059388,27529030
18.559,0.18,0.5205,0.18766459193825627,59.73549490059388,27529030
18.611,0.18,0.5205,0.22386946446433384,71.25986375366828,27528600
18.663,0.18,0.5205,0.22386946446433384,71.25986375366828,27528600
18.713,0.18,0.5205,0.1935462461222421,61.607683574470826,27528163
18.764,0.18,0.5205,0.1935462461222421,61.607683574470826,27528163
18.814,0.18,0.5205,0.18969242848621815,60.380975321374954,27527730
18.865,0.18,0.5205,0.18969242848621815,60.380975321374954,27527730
18.916,0.18,0.5205,0.19232426060058158,61.21871350215282,27527295
18.967,0.18,0.5205,0.19232426060058158,61.21871350215282,27527295
19.018,0.18,0.5205,0.19225715433344903,61.19735291389965,27526862
19.069,0.18,0.5205,0.19225715433344903,61.19735291389965,27526862
19.12,0.18,0.5205,0.18795337183369398,59.82741639624282,27526437
19.171,0.18,0.5205,0.18795337183369398,59.82741639624282,27526437
19.222,0.18,0.5205,0.1912045566226569,60.86230065638008,27526005
19.272,0.18,0.5205,0.1912045566226569,60.86230065638008,27526005
19.323,0.18,0.5205,0.19127539230422397,60.884848354117445,27525577
19.374,0.18,0.5205,0.19127539230422397,60.884848354117445,27525577
19.425,0.18,0.5205,0.19156126968782677,60.975845951554575,27525154
19.476,0.18,0.5205,0.19156126968782677,60.975845951554575,27525154
19.527,0.18,0.5205,0.18946096542301152,60.307298340069906,27524734
19.578,0.18,0.5205,0.18946096542301152,60.307298340069906,27524734
19.629,0.18,0.5205,0.1716860429433838,54.6493647886539,27524353
19.68,0.18,0.5205,0.1716860429433838,54.6493647886539,27524353
19.731,0.18,0.5205,0.20350837672327898,64.77872823223493,27523903
19.782,0.18,0.5205,0.20350837672327898,64.77872823223493,27523903
19.833,0.18,0.5205,0.21062286237579197,67.04333935054255,27523437
19.883,0.18,0.5205,0.21062286237579197,67.04333935054255,27523437
19.935,0.18,0.5205,0.2873508920292524,91.46662973664206,27523039
19.987,0.18,0.5205,0.2873508920292524,91.46662973664206,27523039
20.039,0.2,0.5711,0.1848246468445926,58.831512301061586,27522621
20.091,0.2,0.5711,0.1848246468445926,58.831512301061586,27522621
20.143,0.2,0.5711,0.21165480184029828,67.37181588403811,27522191
20.195,0.2,0.5711,0.19815750078459818,63.07549152120986,27521757
20.247,0.2,0.5711,0.19815750078459818,63.07549152120986,27521757
20.297,0.2,0.5711,0.20451778190174033,65.10003187970429,27521303
